placementId,siteName,appName,status
255002604992256_263551677470682,Interstitial-004-new,Solitaire Journey,TRUE
255002604992256_268199367005913,reward-video-001,Solitaire Journey,TRUE
255002604992256_290783811414135,Interstitial-006,Solitaire Journey,TRUE
255002604992256_290784104747439,Interstitial-005,Solitaire Journey,TRUE
475698886140630_475711186139400,Banner-001,Pool Master: 8 Ball Challenge,TRUE
475698886140630_475711082806077,banner-002,Pool Master: 8 Ball Challenge,TRUE
475698886140630_475707412806444,Native-brand-new,Pool Master: 8 Ball Challenge,TRUE
475698886140630_475707659473086,Navtie-brand-001,Pool Master: 8 Ball Challenge,TRUE
475698886140630_475707999473052,Native-brand-002,Pool Master: 8 Ball Challenge,TRUE
475698886140630_476206219423230,Interstitial-001,Pool Master: 8 Ball Challenge,TRUE
475698886140630_475708619472990,Interstitial-004-new,Pool Master: 8 Ball Challenge,TRUE
475698886140630_480472625663256,reward video-001,Pool Master: 8 Ball Challenge,TRUE
1819073655019829_1819080048352523,Banner-001,Word Tailor_DE,TRUE
1819073655019829_1819080198352508,Banner-002,Word Tailor_DE,TRUE
1819073655019829_1849171292010065,Banner-003,Word Tailor_DE,TRUE
1819073655019829_1819080438352484,Native Banner-001,Word Tailor_DE,TRUE
1819073655019829_1819080571685804,Native Banner-002,Word Tailor_DE,TRUE
1819073655019829_1819080931685768,Native-brand-new,Word Tailor_DE,TRUE
1819073655019829_1819081021685759,Navtie-brand-001,Word Tailor_DE,TRUE
1819073655019829_1819081131685748,Native-brand-002,Word Tailor_DE,TRUE
1819073655019829_1819081888352339,Interstitial-001,Word Tailor_DE,TRUE
1819073655019829_1819081245019070,Interstitial-004-new,Word Tailor_DE,TRUE
1819073655019829_1819080741685787,reward-video-002,Word Tailor_DE,TRUE
1819073655019829_1843091179284743,X-Interstitial-001-New,Word Tailor_DE,TRUE
1819073655019829_1842866495973878,X-Interstitial-002-New,Word Tailor_DE,TRUE
1819073655019829_1842869685973559,X-Interstitial-004-New,Word Tailor_DE,TRUE
1819073655019829_1842869119306949,X-Native-brand-new,Word Tailor_DE,TRUE
1819073655019829_1842867345973793,X-Native-brand-002-new,Word Tailor_DE,TRUE
515505502127479_515513682126661,Banner-001,Word Tailor_ES,TRUE
515505502127479_515514312126598,Banner-002,Word Tailor_ES,TRUE
515505502127479_548867155457980,Banner-003,Word Tailor_ES,TRUE
515505502127479_515514412126588,Native Banner-001,Word Tailor_ES,TRUE
515505502127479_515514475459915,Native Banner-002,Word Tailor_ES,TRUE
515505502127479_515514825459880,Native-brand-new,Word Tailor_ES,TRUE
515505502127479_515514918793204,Navtie-brand-001,Word Tailor_ES,TRUE
515505502127479_515515055459857,Native-brand-002,Word Tailor_ES,TRUE
515505502127479_515515348793161,Interstitial-001,Word Tailor_ES,TRUE
515505502127479_515515152126514,Interstitial-004-new,Word Tailor_ES,TRUE
515505502127479_515514652126564,reward-video-002,Word Tailor_ES,TRUE
1277244469064148_1277265109062084,Banner-001,Word Tailor_IT,TRUE
1277244469064148_1277265559062039,Banner-002,Word Tailor_IT,TRUE
1277244469064148_1347493395372588,Banner-003,Word Tailor_IT,TRUE
1277244469064148_1277266499061945,Native Banner-001,Word Tailor_IT,TRUE
1277244469064148_1277266629061932,Native Banner-002,Word Tailor_IT,TRUE
1277244469064148_1277262159062379,Native-brand-new,Word Tailor_IT,TRUE
1277244469064148_1277252175730044,Navtie-brand-001,Word Tailor_IT,TRUE
1277244469064148_1277261829062412,Native-brand-002,Word Tailor_IT,TRUE
1277244469064148_1277262689062326,Interstitial-001,Word Tailor_IT,TRUE
1277244469064148_1277262389062356,Interstitial-004-new,Word Tailor_IT,TRUE
1277244469064148_1277263929062202,reward-video-002,Word Tailor_IT,TRUE
1277244469064148_1372476786207582,X-reward-video-001,Word Tailor_IT,TRUE
1277244469064148_1372407812881146,X-Interstitial-002-New,Word Tailor_IT,TRUE
1277244469064148_1372408402881087,X-Interstitial-003-New,Word Tailor_IT,TRUE
1277244469064148_1372408616214399,X-Interstitial-004-New,Word Tailor_IT,TRUE
1277244469064148_1372415952880332,X-Interstitial-001-New,Word Tailor_IT,TRUE
295654980914919_295694654244285,Interstitial-004,Word Sushi,TRUE
295654980914919_295695237577560,banner-002,Word Sushi,TRUE
295654980914919_295694240910993,Navtie-brand-001,Word Sushi,TRUE
295654980914919_295695810910836,Native Banner-001,Word Sushi,TRUE
295654980914919_295695994244151,Native Banner-002,Word Sushi,TRUE
295654980914919_295701817576902,Interstitial-001,Word Sushi,TRUE
295654980914919_295703240910093,Banner-001,Word Sushi,TRUE
295654980914919_295693820911035,Native-brand-002,Word Sushi,TRUE
295654980914919_295694030911014,Native-brand-new,Word Sushi,TRUE
295654980914919_295692514244499,reward-video-001,Word Sushi,TRUE
295654980914919_307672263046524,X-Interstitial-002-new,Word Sushi,TRUE
295654980914919_307673083046442,X-Native-brand-002-new,Word Sushi,TRUE
295654980914919_307672766379807,X-Native-brand-new,Word Sushi,TRUE
295654980914919_307672599713157,X-Interstitial-004-New,Word Sushi,TRUE
295654980914919_307669269713490,X-Interstitial-001-New,Word Sushi,TRUE
295654980914919_308629109617506,Banner-003,Word Sushi,TRUE
1476967042399521_1476971379065754,Interstitial-002,Word Flat,TRUE
1476967042399521_1476975445732014,Banner-002,Word Flat,TRUE
1476967042399521_1479117238851168,Interstitial-003,Word Flat,TRUE
1476967042399521_1476975982398627,Native Banner-001,Word Flat,TRUE
1476967042399521_1476976189065273,Native Banner-002,Word Flat,TRUE
1476967042399521_1479114222184803,Interstitial-001,Word Flat,TRUE
1476967042399521_1476975209065371,Banner-001,Word Flat,TRUE
1476967042399521_1476974525732106,Interstitial-004-new,Word Flat,TRUE
1476967042399521_1476968779066014,Reward-video-001,Word Flat,TRUE
1476967042399521_1482632158499676,mediation,Word Flat,TRUE
1476967042399521_1506828176080074,Banner-003,Word Flat,TRUE
1476967042399521_1516378915125000,X-Interstitial-001-new,Word Flat,TRUE
1476967042399521_1524821957614029,X2-Interstitial-001-new,Word Flat,TRUE
1476967042399521_1516377118458513,X-Interstitial-002-new,Word Flat,TRUE
1476967042399521_1516379265124965,X-Interstitial-003-New,Word Flat,TRUE
1476967042399521_1518115888284636,X2-Interstitial-003-New,Word Flat,TRUE
1476967042399521_1519855681443990,X3-Interstitial-003-New,Word Flat,TRUE
1476967042399521_1525767230852835,X4-Interstitial-003,Word Flat,TRUE
1476967042399521_1516379738458251,X-Interstitial-004,Word Flat,TRUE
1476967042399521_1516380341791524,X-Interstitial-005,Word Flat,TRUE
1476967042399521_1516380871791471,X-Interstitial-006,Word Flat,TRUE
1476967042399521_1516382711791287,Reward video-001-new,Word Flat,TRUE
204253830060767_292548747897941,X-Native-brand-001-new,Spider2,TRUE
204253830060767_292549724564510,X-Native-brand-002-new,Spider2,TRUE
204253830060767_292549204564562,X-Interstitial-004-New,Spider2,TRUE
204253830060767_292549454564537,X-Native-brand-new,Spider2,TRUE
204253830060767_292549851231164,X2-Interstitial-001-New,Spider2,TRUE
237470269973217_465431743843734,X-Native-Brand,Super Challenges,TRUE
237470269973217_465429000510675,X-Interstitial-004,Super Challenges,TRUE
237470269973217_465428673844041,X-Interstitial-001,Super Challenges,TRUE
237470269973217_465432307177011,X-Native-Brand-002,Super Challenges,TRUE
237470269973217_465429113843997,X-Interstitial-002,Super Challenges,TRUE
237470269973217_466581173728791,X3-Native-Brand-003,Super Challenges,TRUE
498241780554543_498258193886235,Banner-001,Word Sushi_DE,TRUE
498241780554543_498261267219261,Banner-002,Word Sushi_DE,TRUE
498241780554543_505620043150050,Banner-003,Word Sushi_DE,TRUE
498241780554543_498261620552559,Native Banner-001,Word Sushi_DE,TRUE
498241780554543_498261847219203,Native Banner-002,Word Sushi_DE,TRUE
498241780554543_498241810554540,reward-video-002,Word Sushi_DE,TRUE
498241780554543_498262597219128,X-Interstitial-001-New,Word Sushi_DE,TRUE
498241780554543_498262930552428,X-Interstitial-002-New,Word Sushi_DE,TRUE
498241780554543_498263243885730,X-Interstitial-004-New,Word Sushi_DE,TRUE
498241780554543_498263387219049,X-Native-brand-new,Word Sushi_DE,TRUE
498241780554543_498263470552374,X-Native-brand-002-new,Word Sushi_DE,TRUE
169256066936095_246617619199939,Interstitial-002-new,Pyramid Solitaire,TRUE
169256066936095_246616959200005,Native-brand-002-new,Pyramid Solitaire,TRUE
169256066936095_246617842533250,Native-brand-new,Pyramid Solitaire,TRUE
169256066936095_246617912533243,Interstitial-004-new,Pyramid Solitaire,TRUE
169256066936095_246617999199901,Interstitial-001-new,Pyramid Solitaire,TRUE
462254787473609_501309050234849,Interstitial-002-new,Word Tailor_FR,TRUE
462254787473609_501309836901437,Native-brand-002-new,Word Tailor_FR,TRUE
462254787473609_501309460234808,Native-brand-new,Word Tailor_FR,TRUE
462254787473609_501309643568123,Interstitial-004-new,Word Tailor_FR,TRUE
462254787473609_501310070234747,Interstitial-001-new,Word Tailor_FR,TRUE
462254787473609_504330386599382,Banner-003,Word Tailor_FR,TRUE
211577726050747_211874959354357,Banner-002,Word Sushi_FR,TRUE
211577726050747_211875172687669,Native Banner-001,Word Sushi_FR,TRUE
211577726050747_211875259354327,Native Banner-002,Word Sushi_FR,TRUE
211577726050747_211874862687700,Banner-001,Word Sushi_FR,TRUE
211577726050747_211577756050744,reward-video-001,Word Sushi_FR,TRUE
211577726050747_211874249354428,reward-video-002,Word Sushi_FR,TRUE
211577726050747_211874382687748,reward-video-003,Word Sushi_FR,TRUE
211577726050747_211874526021067,Reward video-004-New,Word Sushi_FR,TRUE
211577726050747_211877586020761,X-Interstitial-002-New,Word Sushi_FR,TRUE
211577726050747_211878279354025,X-Native-brand-002-new,Word Sushi_FR,TRUE
211577726050747_211878139354039,X-Native-brand-new,Word Sushi_FR,TRUE
211577726050747_211878052687381,X-Interstitial-004-New,Word Sushi_FR,TRUE
211577726050747_211877302687456,X-Interstitial-001-New,Word Sushi_FR,TRUE
211577726050747_214840985724421,Banner-003,Word Sushi_FR,TRUE
1915827571988892_1915844851987164,X-Interstitial-002-new,Word Cross,TRUE
1915827571988892_1924117451159904,X2-Interstitial-002-new,Word Cross,TRUE
1915827571988892_1925381364366846,X3-Interstitial-002-New,Word Cross,TRUE
1915827571988892_1915827601988889,X-Interstitial-001-new,Word Cross,TRUE
1915827571988892_1915847281986921,X-Interstitial-004-New,Word Cross,TRUE
1915827571988892_1915848971986752,Banner-002,Word Cross,TRUE
1915827571988892_1915849098653406,Native Banner-001,Word Cross,TRUE
1915827571988892_1915849168653399,Native Banner-002,Word Cross,TRUE
1915827571988892_1915848835320099,Banner-001,Word Cross,TRUE
1915827571988892_1915848038653512,X-Native-brand-002,Word Cross,TRUE
1915827571988892_1915847495320233,X-Native-brand-new,Word Cross,TRUE
1915827571988892_1915877915317191,reward-video-001,Word Cross,TRUE
1915827571988892_1917436051828044,Banner-003,Word Cross,TRUE
646141515773687_646636389057533,Banner-001,Word Flat_DE,TRUE
646141515773687_646636522390853,Banner-002,Word Flat_DE,TRUE
646141515773687_652092241845281,Banner-003,Word Flat_DE,TRUE
646141515773687_646636689057503,Native Banner-001,Word Flat_DE,TRUE
646141515773687_646636795724159,Native Banner-002,Word Flat_DE,TRUE
646141515773687_646141545773684,reward-video-002,Word Flat_DE,TRUE
646141515773687_646637475724091,X-Interstitial-001-New,Word Flat_DE,TRUE
646141515773687_646637572390748,X-Interstitial-002-New,Word Flat_DE,TRUE
646141515773687_646638042390701,X-Interstitial-004-New,Word Flat_DE,TRUE
646141515773687_646638185724020,X-Native-brand-new,Word Flat_DE,TRUE
646141515773687_646638405723998,X-Native-brand-002-new,Word Flat_DE,TRUE
1428082463975993_1428980113886228,Banner-002,Word Flat_FR,TRUE
1428082463975993_1428980217219551,Native Banner-001,Word Flat_FR,TRUE
1428082463975993_1428980700552836,Native Banner-002,Word Flat_FR,TRUE
1428082463975993_1428979897219583,Banner-001,Word Flat_FR,TRUE
1428082463975993_1428978713886368,reward-video-001,Word Flat_FR,TRUE
1428082463975993_1428977603886479,reward-video-002,Word Flat_FR,TRUE
1428082463975993_1428082523975987,reward-video-003,Word Flat_FR,TRUE
1428082463975993_1428979327219640,Reward video-004-New,Word Flat_FR,TRUE
1428082463975993_1428982017219371,X-Interstitial-002-New,Word Flat_FR,TRUE
1428082463975993_1428985947218978,X-Native-brand-002-new,Word Flat_FR,TRUE
1428082463975993_1428984000552506,X-Native-brand-new,Word Flat_FR,TRUE
1428082463975993_1428982817219291,X-Interstitial-004-New,Word Flat_FR,TRUE
1428082463975993_1428981730552733,X-Interstitial-001-New,Word Flat_FR,TRUE
1428082463975993_1431554136962159,Banner-003,Word Flat_FR,TRUE
479157242416060_537617566570027,X-Interstitial-002-new,Word Tailor,TRUE
479157242416060_537617896569994,X-Native-brand-002-new,Word Tailor,TRUE
479157242416060_537626766569107,X-Native-brand-new,Word Tailor,TRUE
479157242416060_537627283235722,X-Interstitial-004-new,Word Tailor,TRUE
479157242416060_537627623235688,X-Interstitial-001-new,Word Tailor,TRUE
479157242416060_538695603128890,Banner-003,Word Tailor,TRUE
255002604992256_290782498080933,X-Interstitial-003-New,Solitaire Journey,TRUE
255002604992256_290782794747570,X-Interstitial-001-New,Solitaire Journey,TRUE
255002604992256_290784184747431,X-Interstitial-004,Solitaire Journey,TRUE
255002604992256_290784251414091,X-Interstitial-002,Solitaire Journey,TRUE
770340476487759_770356853152788,Interstitial-002-New,Domino Classic,TRUE
770340476487759_770357506486056,Native-brand-002-new,Domino Classic,TRUE
770340476487759_770357283152745,Native-brand-new,Domino Classic,TRUE
770340476487759_770357076486099,Interstitial-004-new,Domino Classic,TRUE
770340476487759_770356686486138,Interstitial-001-new,Domino Classic,TRUE
770340476487759_770346766487130,Native Banner-001,Domino Classic,TRUE
770340476487759_770346836487123,Native Banner-002,Domino Classic,TRUE
770340476487759_770346499820490,banner-002,Domino Classic,TRUE
770340476487759_770346559820484,banner-003,Domino Classic,TRUE
770340476487759_770347193153754,Fb Reward-002,Domino Classic,TRUE
127081161324659_127263397973102,Banner-001,Solitaire Journey_IOS,TRUE
127081161324659_127263454639763,banner-002,Solitaire Journey_IOS,TRUE
127081161324659_127263161306459,Native Banner-001,Solitaire Journey_IOS,TRUE
127081161324659_127263214639787,Native Banner-002,Solitaire Journey_IOS,TRUE
127081161324659_127256681307107,reward-video-001,Solitaire Journey_IOS,TRUE
127081161324659_127256431307132,X-Interstitial-003-New,Solitaire Journey_IOS,TRUE
127081161324659_127256327973809,X-Interstitial-001-New,Solitaire Journey_IOS,TRUE
127081161324659_127256227973819,X-Interstitial-006,Solitaire Journey_IOS,TRUE
127081161324659_127256167973825,X-Interstitial-005,Solitaire Journey_IOS,TRUE
127081161324659_127255837973858,X-Interstitial-004,Solitaire Journey_IOS,TRUE
127081161324659_127081194657989,X-Interstitial-002,Solitaire Journey_IOS,TRUE
182639042299460_183143318915699,banner-002,Word Flat_IOS,TRUE
182639042299460_183143872248977,Native Banner-001,Word Flat_IOS,TRUE
182639042299460_183144035582294,Native Banner-002,Word Flat_IOS,TRUE
182639042299460_183170265579671,Reward video-001,Word Flat_IOS,TRUE
182639042299460_183169255579772,X-Interstitial-002-new,Word Flat_IOS,TRUE
182639042299460_183169702246394,X-Interstitial-004,Word Flat_IOS,TRUE
182639042299460_183169555579742,X-Interstitial-003-New,Word Flat_IOS,TRUE
182639042299460_183169465579751,X-Interstitial-005,Word Flat_IOS,TRUE
182639042299460_183169155579782,X-Interstitial-001-New,Word Flat_IOS,TRUE
182639042299460_182639072299457,banner-001,Word Flat_IOS,TRUE
182639042299460_183697452193619,X-Interstitial-006,Word Flat_IOS,TRUE
182639042299460_197693294127368,X2-Interstitial-003-new,Word Flat_IOS,TRUE
182639042299460_198316380731726,X3-Interstitial-003-New,Word Flat_IOS,TRUE
814097462057274_1152560188210998,X-Interstitial-003-New,Classic Solitaire,TRUE
814097462057274_1152560484877635,X-Interstitial-001-New,Classic Solitaire,TRUE
814097462057274_1152560701544280,X-Navtie-Brand2,Classic Solitaire,TRUE
814097462057274_1152560874877596,X-Native-Brand,Classic Solitaire,TRUE
814097462057274_1152564298210587,X-Interstitial-004,Classic Solitaire,TRUE
814097462057274_1152565681543782,X-Interstitial-002,Classic Solitaire,TRUE
125143424830537_125145881496958,banner-001,Solitaire Fishdom,TRUE
125143424830537_125146961496850,banner-002,Solitaire Fishdom,TRUE
