placementId,appName,status,siteName
ca-app-pub-1854724225573436/7131038183,Word Swipe Pic-IOS,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/3339326354,Word Cross_FR-IOS,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/3284126660,Word Cross_FR-IOS,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/8153309967,Word Cross_FR-IOS,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/7770166580,Word Cross_FR-IOS,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/3256206506,Word Cross_FR-IOS,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/1324371259,Word Cross_FR-IOS,TRUE,A4-Interstitial-003
ca-app-pub-9240980261558928/2254309542,Word Cross_FR-IOS,TRUE,B4-RewardVideo-001
ca-app-pub-9240980261558928/9521591321,Word Cross_FR-IOS,TRUE,B4-RewardVideo-002
ca-app-pub-9240980261558928/4688901190,Word Cross_FR-IOS,TRUE,B4-RewardVideo-003
ca-app-pub-9240980261558928/4497329509,Word Cross_FR-IOS,TRUE,B4-Interstitial-001
ca-app-pub-9240980261558928/1679594476,Word Cross_FR-IOS,TRUE,B4-Interstitial-002
ca-app-pub-9240980261558928/7861859446,Word Cross_FR-IOS,TRUE,B4-Interstitial-003
ca-app-pub-9240980261558928/1791576438,Block Sliding-IOS,TRUE,Interstitial-001
ca-app-pub-9240980261558928/4226168084,Block Sliding-IOS,TRUE,Interstitial-002
ca-app-pub-9240980261558928/9490458278,Block Sliding-IOS,TRUE,Interstitial-003
ca-app-pub-9240980261558928/9107600303,Block Sliding-IOS,TRUE,RewardVideo-001
ca-app-pub-9240980261558928/4114293921,Block Sliding-IOS,TRUE,RewardVideo-002
ca-app-pub-9240980261558928/6098293583,Block Sliding-IOS,TRUE,RewardVideo-003
ca-app-pub-9240980261558928/3843024706,Block Sliding-IOS,TRUE,Banner-001
ca-app-pub-9240980261558928/2657456610,Block Sliding,TRUE,Interstitial-001
ca-app-pub-9240980261558928/3315383426,Block Sliding,TRUE,Interstitial-002
ca-app-pub-9240980261558928/7526639911,Block Sliding,TRUE,Interstitial-003
ca-app-pub-9240980261558928/3040599993,Block Sliding,TRUE,RewardVideo-001
ca-app-pub-9240980261558928/4162109973,Block Sliding,TRUE,RewardVideo-002
ca-app-pub-9240980261558928/6788273313,Block Sliding,TRUE,RewardVideo-003
ca-app-pub-9240980261558928/6429466078,Block Sliding,TRUE,Banner-001
ca-app-pub-9240980261558928/7305657374,Tap Color-IOS,TRUE,A19-Interstitial-001
ca-app-pub-9240980261558928/7114085682,Tap Color-IOS,TRUE,A19-Interstitial-002
ca-app-pub-9240980261558928/3573461779,Tap Color-IOS,TRUE,A19-Interstitial-003
ca-app-pub-9240980261558928/8235595660,Tap Color-IOS,TRUE,A19-RewardVideo-001
ca-app-pub-9240980261558928/1670187318,Tap Color-IOS,TRUE,A19-RewardVideo-002
ca-app-pub-9240980261558928/1637918794,Tap Color-IOS,TRUE,A19-RewardVideo-003
ca-app-pub-9240980261558928/2759428773,Tap Color-IOS,TRUE,B19-Interstitial-001
ca-app-pub-9240980261558928/1446347101,Tap Color-IOS,TRUE,B19-Interstitial-002
ca-app-pub-9240980261558928/2567857083,Tap Color-IOS,TRUE,B19-Interstitial-003
ca-app-pub-9240980261558928/7628612072,Tap Color-IOS,TRUE,B19-RewardVideo-001
ca-app-pub-9240980261558928/8817802173,Tap Color-IOS,TRUE,B19-RewardVideo-002
ca-app-pub-9240980261558928/5002448731,Tap Color-IOS,TRUE,B19-RewardVideo-003
ca-app-pub-9240980261558928/6268865730,Word Cross_ES-IOS,TRUE,A2-RewardVideo-001
ca-app-pub-9240980261558928/6077294048,Word Cross_ES-IOS,TRUE,A2-RewardVideo-002
ca-app-pub-9240980261558928/9250252297,Word Cross_ES-IOS,TRUE,A2-RewardVideo-003
ca-app-pub-9240980261558928/2449325633,Word Cross_ES-IOS,TRUE,A2-Interstitial-001
ca-app-pub-9240980261558928/4692345597,Word Cross_ES-IOS,TRUE,A2-Interstitial-002
ca-app-pub-9240980261558928/8440018915,Word Cross_ES-IOS,TRUE,A2-Interstitial-003
ca-app-pub-9240980261558928/8603670446,Word Cross_ES-IOS,TRUE,B2-RewardVideo-001
ca-app-pub-9240980261558928/2038262096,Word Cross_ES-IOS,TRUE,B2-RewardVideo-002
ca-app-pub-9240980261558928/4472853741,Word Cross_ES-IOS,TRUE,B2-RewardVideo-003
ca-app-pub-9240980261558928/4963808336,Word Cross_ES-IOS,TRUE,B2-Interstitial-001
ca-app-pub-9240980261558928/7164156766,Word Cross_ES-IOS,TRUE,B2-Interstitial-002
ca-app-pub-9240980261558928/5893746623,Word Cross_ES-IOS,TRUE,B2-Interstitial-003
ca-app-pub-9240980261558928/8345376491,Solitaire Collection Fun,TRUE,A1-Banner-001
ca-app-pub-9240980261558928/9895736669,Solitaire Collection Fun,TRUE,A1-Banner-002
ca-app-pub-9240980261558928/4952926392,Solitaire Collection Fun,TRUE,A1-Banner-003
ca-app-pub-9240980261558928/8495025085,Solitaire Collection Fun,TRUE,A1-RewardVideo-001
ca-app-pub-9240980261558928/5485718368,Solitaire Collection Fun,TRUE,A1-RewardVideo-002
ca-app-pub-9240980261558928/6317978954,Solitaire Collection Fun,TRUE,A1-Interstitial-001
ca-app-pub-9240980261558928/1354901669,Solitaire Collection Fun,TRUE,A1-RewardVideo-003
ca-app-pub-9240980261558928/1382821824,Solitaire Collection Fun,TRUE,A1-Interstitial-002
ca-app-pub-9240980261558928/2312760111,Solitaire Collection Fun,TRUE,A1-Interstitial-003
ca-app-pub-9240980261558928/5691292999,Solitaire Collection Fun,TRUE,B1-Banner-001
ca-app-pub-9240980261558928/2789797488,Solitaire Collection Fun,TRUE,B1-Banner-002
ca-app-pub-9240980261558928/3983266135,Solitaire Collection Fun,TRUE,B1-Banner-003
ca-app-pub-9240980261558928/8560519989,Solitaire Collection Fun,TRUE,B1-Interstitial-001
ca-app-pub-9240980261558928/5960909826,Solitaire Collection Fun,TRUE,B1-RewardVideo-001
ca-app-pub-9240980261558928/8203929788,Solitaire Collection Fun,TRUE,B1-RewardVideo-002
ca-app-pub-9240980261558928/6727196582,Solitaire Collection Fun,TRUE,B1-Interstitial-002
ca-app-pub-9240980261558928/1283298211,Solitaire Collection Fun,TRUE,B1-Interstitial-003
ca-app-pub-9240980261558928/5386194754,Solitaire Collection Fun,TRUE,B1-RewardVideo-003
ca-app-pub-1854724225573436/4596336191,Word Swipe_JA-IOS,TRUE,A5-RewardVideo-001-Max
ca-app-pub-1854724225573436/4260266606,Word Swipe_JA-IOS,TRUE,A5-RewardVideo-002-Max
ca-app-pub-1854724225573436/2900111147,Word Swipe_JA-IOS,TRUE,A5-RewardVideo-003-Max
ca-app-pub-1854724225573436/7769294447,Word Swipe_JA-IOS,TRUE,A5-Interstitial-001-Max
ca-app-pub-1854724225573436/7549802591,Word Swipe_JA-IOS,TRUE,A5-Interstitial-002-Max
ca-app-pub-1854724225573436/8671312571,Word Swipe_JA-IOS,TRUE,A5-Interstitial-003-Max
ca-app-pub-1854724225573436/4966843613,Word Swipe_JA-IOS,TRUE,B5-RewardVideo-001-Max
ca-app-pub-1854724225573436/8479740884,Word Swipe_JA-IOS,TRUE,B5-RewardVideo-002-Max
ca-app-pub-1854724225573436/8288169198,Word Swipe_JA-IOS,TRUE,B5-RewardVideo-003-Max
ca-app-pub-1854724225573436/6783515837,Word Swipe_JA-IOS,TRUE,B5-Interstitial-001-Max
ca-app-pub-1854724225573436/7713454129,Word Swipe_JA-IOS,TRUE,B5-Interstitial-002-Max
ca-app-pub-1854724225573436/8834964100,Word Swipe_JA-IOS,TRUE,B5-Interstitial-003-Max
ca-app-pub-1854724225573436/4059604989,Pyramid Fishdom,TRUE,A3-Interstitial-001
ca-app-pub-1854724225573436/7806923084,Pyramid Fishdom,TRUE,A3-Interstitial-002
ca-app-pub-1854724225573436/2363024716,Pyramid Fishdom,TRUE,A3-Interstitial-003
ca-app-pub-1854724225573436/4222901297,Pyramid Fishdom,TRUE,A3-Banner-001
ca-app-pub-1854724225573436/8900512902,Pyramid Fishdom,TRUE,A3-Banner-002
ca-app-pub-1854724225573436/2701457133,Pyramid Fishdom,TRUE,A3-Banner-003
ca-app-pub-1854724225573436/7942654455,Pyramid Fishdom,TRUE,B3-Interstitial-001
ca-app-pub-1854724225573436/7559511070,Pyramid Fishdom,TRUE,B3-Interstitial-002
ca-app-pub-1854724225573436/5863286023,Pyramid Fishdom,TRUE,B3-Interstitial-003
ca-app-pub-1854724225573436/5671714333,Pyramid Fishdom,TRUE,B3-Banner-001
ca-app-pub-1854724225573436/9419387658,Pyramid Fishdom,TRUE,B3-Banner-002
ca-app-pub-1854724225573436/5480142642,Pyramid Fishdom,TRUE,B3-Banner-003
ca-app-pub-1854724225573436/2672988232,Word Cross_ES,TRUE,A7-RewardVideo-001-May
ca-app-pub-1854724225573436/9353607349,Word Cross_ES,TRUE,A7-RewardVideo-002-May
ca-app-pub-1854724225573436/3316233481,Word Cross_ES,TRUE,A7-RewardVideo-003-May
ca-app-pub-1854724225573436/7677918811,Word Cross_ES,TRUE,A7-Interstitial-001-May
ca-app-pub-1854724225573436/8140598024,Word Cross_ES,TRUE,A7-Interstitial-002-May
ca-app-pub-1854724225573436/4939719613,Word Cross_ES,TRUE,A7-Interstitial-003-May
ca-app-pub-1854724225573436/3734449151,Word Cross_ES,TRUE,B7-RewardVideo-001-May
ca-app-pub-1854724225573436/9202398259,Word Cross_ES,TRUE,B7-RewardVideo-002-May
ca-app-pub-1854724225573436/1132336544,Word Cross_ES,TRUE,B7-RewardVideo-003-May
ca-app-pub-1854724225573436/8056057296,Word Cross_ES,TRUE,B7-Interstitial-001-May
ca-app-pub-1854724225573436/8436111493,Word Cross_ES,TRUE,B7-Interstitial-002-May
ca-app-pub-1854724225573436/4246171772,Word Cross_ES,TRUE,B7-Interstitial-003-May
ca-app-pub-1854724225573436/2490785710,Spider2,TRUE,A6-Interstitial-001
ca-app-pub-1854724225573436/4733805670,Spider2,TRUE,A6-Interstitial-002
ca-app-pub-1854724225573436/3037580627,Spider2,TRUE,A6-Interstitial-003
ca-app-pub-1854724225573436/9690425369,Spider2,TRUE,B6-Interstitial-001
ca-app-pub-1854724225573436/2546981252,Spider2,TRUE,B6-Interstitial-002
ca-app-pub-1854724225573436/3668491236,Spider2,TRUE,B6-Interstitial-003
ca-app-pub-9240980261558928/6399430506,Tap Color,TRUE,A20-RewardVideo-001
ca-app-pub-9240980261558928/2460185499,Tap Color,TRUE,A20-RewardVideo-002
ca-app-pub-9240980261558928/6207858817,Tap Color,TRUE,A20-RewardVideo-003
ca-app-pub-9240980261558928/1694716971,Tap Color,TRUE,A20-Interstitial-001
ca-app-pub-9240980261558928/9955532134,Tap Color,TRUE,A20-Interstitial-002
ca-app-pub-9240980261558928/4703205458,Tap Color,TRUE,A20-Interstitial-003
ca-app-pub-9240980261558928/8259307083,Tap Color,TRUE,B20-Interstitial-001
ca-app-pub-9240980261558928/5633143742,Tap Color,TRUE,B20-Interstitial-002
ca-app-pub-9240980261558928/3006980402,Tap Color,TRUE,B20-Interstitial-003
ca-app-pub-9240980261558928/8067735397,Tap Color,TRUE,B20-RewardVideo-001
ca-app-pub-9240980261558928/6754653725,Tap Color,TRUE,B20-RewardVideo-002
ca-app-pub-9240980261558928/1502327044,Tap Color,TRUE,B20-RewardVideo-003
ca-app-pub-1854724225573436/4662487635,Word Swipe_JA,TRUE,A13-RewardVideo-001
ca-app-pub-1854724225573436/9293187158,Word Swipe_JA,TRUE,A13-RewardVideo-002
ca-app-pub-1854724225573436/3849288780,Word Swipe_JA,TRUE,A13-RewardVideo-003
ca-app-pub-1854724225573436/3333928242,Word Swipe_JA,TRUE,A13-Interstitial-001
ca-app-pub-1854724225573436/4455438222,Word Swipe_JA,TRUE,A13-Interstitial-002
ca-app-pub-1854724225573436/9516193216,Word Swipe_JA,TRUE,A13-Interstitial-003
ca-app-pub-1854724225573436/4072294842,Word Swipe_JA,TRUE,B13-RewardVideo-001
ca-app-pub-1854724225573436/7881685524,Word Swipe_JA,TRUE,B13-RewardVideo-002
ca-app-pub-1854724225573436/7628396476,Word Swipe_JA,TRUE,B13-RewardVideo-003
ca-app-pub-1854724225573436/7436824780,Word Swipe_JA,TRUE,B13-Interstitial-001
ca-app-pub-1854724225573436/2184498104,Word Swipe_JA,TRUE,B13-Interstitial-002
ca-app-pub-1854724225573436/5932171426,Word Swipe_JA,TRUE,B13-Interstitial-003
ca-app-pub-9240980261558928/5174812893,Word Cross_DA-IOS,TRUE,A6-RewardVideo-001
ca-app-pub-9240980261558928/2548649552,Word Cross_DA-IOS,TRUE,A6-RewardVideo-002
ca-app-pub-9240980261558928/6296322871,Word Cross_DA-IOS,TRUE,A6-RewardVideo-003
ca-app-pub-9240980261558928/6994326874,Word Cross_DA-IOS,TRUE,A6-Interstitial-001
ca-app-pub-9240980261558928/9516548431,Word Cross_DA-IOS,TRUE,A6-Interstitial-002
ca-app-pub-9240980261558928/8203466763,Word Cross_DA-IOS,TRUE,A6-Interstitial-003
ca-app-pub-9240980261558928/7175904679,Word Cross_DA-IOS,TRUE,A6-Banner-001
ca-app-pub-9240980261558928/4408526137,Word Cross_DA-IOS,TRUE,B6-RewardVideo-001
ca-app-pub-9240980261558928/9469281125,Word Cross_DA-IOS,TRUE,B6-RewardVideo-002
ca-app-pub-9240980261558928/1590791104,Word Cross_DA-IOS,TRUE,B6-RewardVideo-003
ca-app-pub-9240980261558928/4025382755,Word Cross_DA-IOS,TRUE,B6-Interstitial-001
ca-app-pub-9240980261558928/9086137741,Word Cross_DA-IOS,TRUE,B6-Interstitial-002
ca-app-pub-9240980261558928/6459974407,Word Cross_DA-IOS,TRUE,B6-Interstitial-003
ca-app-pub-9240980261558928/2520729396,Word Cross_DA-IOS,TRUE,B6-Banner-001
ca-app-pub-9240980261558928/4955321047,Word Cross_DA-IOS,TRUE,B6-Banner-002
ca-app-pub-9240980261558928/2329157707,Word Cross_DA-IOS,TRUE,B6-Banner-003
ca-app-pub-1854724225573436/9498336752,Solitaire_IOS,TRUE,A3-Interstitial-001
ca-app-pub-1854724225573436/6872173418,Solitaire_IOS,TRUE,A3-Interstitial-002
ca-app-pub-1854724225573436/5559091749,Solitaire_IOS,TRUE,A3-Interstitial-003
ca-app-pub-1854724225573436/9305382175,Solitaire_IOS,TRUE,B3-Interstitial-001
ca-app-pub-1854724225573436/5529788696,Solitaire_IOS,TRUE,B3-Interstitial-002
ca-app-pub-1854724225573436/2932928405,Solitaire_IOS,TRUE,B3-Interstitial-003
ca-app-pub-1854724225573436/3745486620,Word Swipe,TRUE,B14-RewardVideo-001-Max
ca-app-pub-1854724225573436/3829247101,Word Swipe,TRUE,B14-RewardVideo-002-Max
ca-app-pub-1854724225573436/8163722718,Word Swipe,TRUE,B14-RewardVideo-003-Max
ca-app-pub-1854724225573436/5392119520,Word Swipe,TRUE,B14-Interstitial-001-Max
ca-app-pub-1854724225573436/3645893201,Word Swipe,TRUE,B14-Interstitial-002-Max
ca-app-pub-1854724225573436/2376564634,Word Swipe,TRUE,B14-Interstitial-003-Max
ca-app-pub-1854724225573436/9494984248,Word Swipe,TRUE,B14-Banner-001-Max
ca-app-pub-9240980261558928/5196554698,Word Cross_ID,TRUE,A4-Banner-002
ca-app-pub-9240980261558928/8325474430,Word Cross_ID,TRUE,B4-Banner-001
ca-app-pub-9240980261558928/9366614433,Word Cross_ID,TRUE,B4-Banner-002
ca-app-pub-1854724225573436/6093529939,FreeCell Fishdom,TRUE,A2-Interstitial-001
ca-app-pub-1854724225573436/2154284927,FreeCell Fishdom,TRUE,A2-Interstitial-002
ca-app-pub-1854724225573436/1906872912,FreeCell Fishdom,TRUE,A2-Interstitial-003
ca-app-pub-1854724225573436/3766749499,FreeCell Fishdom,TRUE,B2-Interstitial-001
ca-app-pub-1854724225573436/6009769459,FreeCell Fishdom,TRUE,B2-Interstitial-002
ca-app-pub-1854724225573436/8319759092,FreeCell Fishdom,TRUE,B2-Interstitial-003
ca-app-pub-9240980261558928/1917453539,Word Swipe Puzzle-IOS,TRUE,A9-RewardVideo-001
ca-app-pub-9240980261558928/5665126858,Word Swipe Puzzle-IOS,TRUE,A9-RewardVideo-002
ca-app-pub-9240980261558928/9412800170,Word Swipe Puzzle-IOS,TRUE,A9-RewardVideo-003
ca-app-pub-9240980261558928/6595065144,Word Swipe Puzzle-IOS,TRUE,A9-Interstitial-001
ca-app-pub-9240980261558928/2655820135,Word Swipe Puzzle-IOS,TRUE,A9-Interstitial-002
ca-app-pub-9240980261558928/9029656790,Word Swipe Puzzle-IOS,TRUE,A9-Interstitial-003
ca-app-pub-9240980261558928/7525003435,Word Swipe Puzzle-IOS,TRUE,B9-RewardVideo-001
ca-app-pub-9240980261558928/4898840092,Word Swipe Puzzle-IOS,TRUE,B9-RewardVideo-002
ca-app-pub-9240980261558928/4707268401,Word Swipe Puzzle-IOS,TRUE,B9-RewardVideo-003
ca-app-pub-9240980261558928/8454941723,Word Swipe Puzzle-IOS,TRUE,B9-Interstitial-001
ca-app-pub-9240980261558928/3346634010,Word Swipe Puzzle-IOS,TRUE,B9-Interstitial-002
ca-app-pub-9240980261558928/5828778383,Word Swipe Puzzle-IOS,TRUE,B9-Interstitial-003
ca-app-pub-9240980261558928/9819994280,Solitaire Fun-IOS,TRUE,A5-Banner-001
ca-app-pub-9240980261558928/7193830945,Solitaire Fun-IOS,TRUE,A5-Banner-002
ca-app-pub-9240980261558928/4567667604,Solitaire Fun-IOS,TRUE,A5-Banner-003
ca-app-pub-9240980261558928/2749181290,Solitaire Fun-IOS,TRUE,B5-Banner-001
ca-app-pub-9240980261558928/7809936280,Solitaire Fun-IOS,TRUE,B5-Banner-002
ca-app-pub-9240980261558928/6496854614,Solitaire Fun-IOS,TRUE,B5-Banner-003
ca-app-pub-9240980261558928/2837645351,Word Cross_FR-IOS,TRUE,A4-Banner-001
ca-app-pub-9240980261558928/9146589757,Word Cross_FR-IOS,TRUE,B4-Banner-001
ca-app-pub-9240980261558928/2646073665,Word Cross_FR-IOS,TRUE,B4-Banner-002
ca-app-pub-9240980261558928/2581181405,Word Cross_FR-IOS,TRUE,B4-Banner-003
ca-app-pub-9240980261558928/4077547165,Word Shuffle_PT,TRUE,A5-RewardVideo-001
ca-app-pub-9240980261558928/6512138818,Word Shuffle_PT,TRUE,A5-RewardVideo-002
ca-app-pub-9240980261558928/6320567128,Word Shuffle_PT,TRUE,A5-RewardVideo-003
ca-app-pub-9240980261558928/3666483629,Word Shuffle_PT,TRUE,A5-Interstitial-001
ca-app-pub-9240980261558928/8535666922,Word Shuffle_PT,TRUE,A5-Interstitial-002
ca-app-pub-9240980261558928/1778686882,Word Shuffle_PT,TRUE,A5-Interstitial-003
ca-app-pub-9240980261558928/6711449366,Word Shuffle_PT,TRUE,B5-RewardVideo-001
ca-app-pub-9240980261558928/5398367697,Word Shuffle_PT,TRUE,B5-RewardVideo-002
ca-app-pub-9240980261558928/4291393482,Word Shuffle_PT,TRUE,B5-RewardVideo-003
ca-app-pub-9240980261558928/7825769226,Word Shuffle_PT,TRUE,B5-Interstitial-001
ca-app-pub-9240980261558928/1260360876,Word Shuffle_PT,TRUE,B5-Interstitial-002
ca-app-pub-9240980261558928/7832959348,Word Shuffle_PT,TRUE,B5-Interstitial-003
ca-app-pub-9240980261558928/4330798223,Pyramid Solitaire,TRUE,A3-Interstitial-001
ca-app-pub-9240980261558928/8251723751,Pyramid Solitaire,TRUE,A3-Interstitial-002
ca-app-pub-9240980261558928/3806046432,Pyramid Solitaire,TRUE,A3-Interstitial-003
ca-app-pub-9240980261558928/9368051229,Pyramid Solitaire,TRUE,B3-Interstitial-001
ca-app-pub-9240980261558928/5428806216,Pyramid Solitaire,TRUE,B3-Interstitial-002
ca-app-pub-9240980261558928/3726155386,Pyramid Solitaire,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/5748370418,Word Swipe_DE,TRUE,A12-RewardVideo-001
ca-app-pub-9240980261558928/7796234661,Word Swipe_DE,TRUE,A12-RewardVideo-002
ca-app-pub-9240980261558928/1801671950,Word Swipe_DE,TRUE,A12-RewardVideo-003
ca-app-pub-9240980261558928/7413091284,Word Swipe_DE,TRUE,A12-Interstitial-001
ca-app-pub-9240980261558928/4076481506,Word Swipe_DE,TRUE,A12-Interstitial-002
ca-app-pub-9240980261558928/2763399839,Word Swipe_DE,TRUE,A12-Interstitial-003
ca-app-pub-9240980261558928/7604662970,Word Swipe_DE,TRUE,B12-RewardVideo-001
ca-app-pub-9240980261558928/3700242831,Word Swipe_DE,TRUE,B12-RewardVideo-002
ca-app-pub-9240980261558928/2731610242,Word Swipe_DE,TRUE,B12-RewardVideo-003
ca-app-pub-9240980261558928/6127929775,Word Swipe_DE,TRUE,B12-Interstitial-001
ca-app-pub-9240980261558928/4814848107,Word Swipe_DE,TRUE,B12-Interstitial-002
ca-app-pub-9240980261558928/3571130763,Word Swipe_DE,TRUE,B12-Interstitial-003
ca-app-pub-9240980261558928/5716866237,Word Across_FR,TRUE,A5-RewardVideo-001
ca-app-pub-9240980261558928/4240133030,Word Across_FR,TRUE,A5-RewardVideo-002
ca-app-pub-9240980261558928/1777621225,Word Across_FR,TRUE,A5-RewardVideo-003
ca-app-pub-9240980261558928/1613969699,Word Across_FR,TRUE,A5-Interstitial-001
ca-app-pub-9240980261558928/6674724689,Word Across_FR,TRUE,A5-Interstitial-002
ca-app-pub-9240980261558928/3661548531,Word Across_FR,TRUE,A5-Interstitial-003
ca-app-pub-9240980261558928/7317437106,Word Across_FR,TRUE,A5-Banner-001
ca-app-pub-9240980261558928/9560457067,Word Across_FR,TRUE,B5-RewardVideo-001
ca-app-pub-9240980261558928/5977748350,Word Across_FR,TRUE,B5-RewardVideo-002
ca-app-pub-9240980261558928/3351585013,Word Across_FR,TRUE,B5-RewardVideo-003
ca-app-pub-9240980261558928/9725421672,Word Across_FR,TRUE,B5-Interstitial-001
ca-app-pub-9240980261558928/8412340005,Word Across_FR,TRUE,B5-Interstitial-002
ca-app-pub-9240980261558928/9533849985,Word Across_FR,TRUE,B5-Interstitial-003
ca-app-pub-9240980261558928/8220768318,Word Across_FR,TRUE,B5-Banner-001
ca-app-pub-9240980261558928/8195689919,Word Across_FR,TRUE,B5-Banner-002
ca-app-pub-9240980261558928/5205923862,Word Across_FR,TRUE,B5-Banner-003
ca-app-pub-1854724225573436/5714966422,Spider Solitaire,TRUE,A3-Interstitial-001
ca-app-pub-1854724225573436/1528858144,Spider Solitaire,TRUE,A3-Interstitial-002
ca-app-pub-1854724225573436/1145714764,Spider Solitaire,TRUE,A3-Interstitial-003
ca-app-pub-1854724225573436/1792033283,Spider Solitaire,TRUE,B3-Interstitial-001
ca-app-pub-1854724225573436/1576410863,Spider Solitaire,TRUE,B3-Interstitial-002
ca-app-pub-1854724225573436/2913543264,Spider Solitaire,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/1302461586,Word Cross_IT,TRUE,A3-RewardVideo-001
ca-app-pub-9240980261558928/7676298240,Word Cross_IT,TRUE,A3-RewardVideo-002
ca-app-pub-9240980261558928/9855190287,Word Cross_IT,TRUE,A3-RewardVideo-003
ca-app-pub-9240980261558928/4219720223,Word Cross_IT,TRUE,A3-Interstitial-001
ca-app-pub-9240980261558928/9280475212,Word Cross_IT,TRUE,A3-Interstitial-002
ca-app-pub-9240980261558928/2715066868,Word Cross_IT,TRUE,A3-Interstitial-003
ca-app-pub-9240980261558928/8941509960,Word Cross_IT,TRUE,A3-Banner-001
ca-app-pub-9240980261558928/2396051400,Word Cross_IT,TRUE,A3-Banner-002
ca-app-pub-9240980261558928/2423971566,Word Cross_IT,TRUE,B3-RewardVideo-001
ca-app-pub-9240980261558928/7484726557,Word Cross_IT,TRUE,B3-RewardVideo-002
ca-app-pub-9240980261558928/3545481548,Word Cross_IT,TRUE,B3-RewardVideo-003
ca-app-pub-9240980261558928/4475419835,Word Cross_IT,TRUE,B3-Interstitial-001
ca-app-pub-9240980261558928/3162338165,Word Cross_IT,TRUE,B3-Interstitial-002
ca-app-pub-9240980261558928/8031521466,Word Cross_IT,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/5648900701,Word Cross_IT,TRUE,B3-Banner-001
ca-app-pub-9240980261558928/8083492350,Word Cross_IT,TRUE,B3-Banner-002
ca-app-pub-9240980261558928/4144247343,Word Cross_IT,TRUE,B3-Banner-003
ca-app-pub-9240980261558928/3689237180,Word Cross_IT-IOS,TRUE,A3-RewardVideo-001
ca-app-pub-9240980261558928/4810747167,Word Cross_IT-IOS,TRUE,A3-RewardVideo-002
ca-app-pub-9240980261558928/6723622305,Word Cross_IT-IOS,TRUE,A3-RewardVideo-003
ca-app-pub-9240980261558928/6532050615,Word Cross_IT-IOS,TRUE,A3-Interstitial-001
ca-app-pub-9240980261558928/6862195433,Word Cross_IT-IOS,TRUE,A3-Interstitial-002
ca-app-pub-9240980261558928/2922950424,Word Cross_IT-IOS,TRUE,A3-Interstitial-003
ca-app-pub-9240980261558928/5027397257,Word Cross_IT-IOS,TRUE,A3-Banner-001
ca-app-pub-9240980261558928/7436625092,Word Cross_IT-IOS,TRUE,B3-RewardVideo-001
ca-app-pub-9240980261558928/4427603788,Word Cross_IT-IOS,TRUE,B3-RewardVideo-002
ca-app-pub-9240980261558928/2784377295,Word Cross_IT-IOS,TRUE,B3-RewardVideo-003
ca-app-pub-9240980261558928/7983705411,Word Cross_IT-IOS,TRUE,B3-Interstitial-001
ca-app-pub-9240980261558928/1418297065,Word Cross_IT-IOS,TRUE,B3-Interstitial-002
ca-app-pub-9240980261558928/1578611996,Word Cross_IT-IOS,TRUE,B3-Interstitial-003
ca-app-pub-9240980261558928/8913643708,Word Cross_IT-IOS,TRUE,B3-Banner-001
ca-app-pub-9240980261558928/2947001159,Word Cross_IT-IOS,TRUE,B3-Banner-002
ca-app-pub-9240980261558928/6943114150,Word Swipe_FR,TRUE,A7-RewardVideo-001
ca-app-pub-9240980261558928/5070316208,Word Swipe_FR,TRUE,A7-RewardVideo-002
ca-app-pub-9240980261558928/7504907852,Word Swipe_FR,TRUE,A7-RewardVideo-003
ca-app-pub-9240980261558928/7121764472,Word Swipe_FR,TRUE,A7-Interstitial-001
ca-app-pub-9240980261558928/9515993525,Word Swipe_FR,TRUE,A7-Interstitial-002
ca-app-pub-9240980261558928/2990947775,Word Swipe_FR,TRUE,A7-Interstitial-003
ca-app-pub-9240980261558928/2799376088,Word Swipe_FR,TRUE,B7-RewardVideo-001
ca-app-pub-9240980261558928/2812297450,Word Swipe_FR,TRUE,B7-RewardVideo-002
ca-app-pub-9240980261558928/9324421833,Word Swipe_FR,TRUE,B7-RewardVideo-003
ca-app-pub-9240980261558928/7873052448,Word Swipe_FR,TRUE,B7-Interstitial-001
ca-app-pub-9240980261558928/5246889109,Word Swipe_FR,TRUE,B7-Interstitial-002
ca-app-pub-9240980261558928/8994562422,Word Swipe_FR,TRUE,B7-Interstitial-003
ca-app-pub-9240980261558928/7069971193,Word Swipe_FR-IOS,TRUE,A4-RewardVideo-001
ca-app-pub-9240980261558928/7640639223,Word Swipe_FR-IOS,TRUE,A4-RewardVideo-002
ca-app-pub-9240980261558928/3453982208,Word Swipe_FR-IOS,TRUE,A4-RewardVideo-003
ca-app-pub-9240980261558928/3070838820,Word Swipe_FR-IOS,TRUE,A4-Interstitial-001
ca-app-pub-9240980261558928/5505430476,Word Swipe_FR-IOS,TRUE,A4-Interstitial-002
ca-app-pub-9240980261558928/8941278458,Word Swipe_FR-IOS,TRUE,A4-Interstitial-003
